Id,IsDeleted,CaseNumber,ContactId,AccountId,AssetId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Origin,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,LastViewedDate,LastReferencedDate,Employee_ID__c,Member_ID__c,Passport_ID__c,SSN__c
5001g000009TXmHAAW,,00016121,0031g00000iE9YCAA0,0011g00000nAbvWAAS,,,,,,,Other,Closed,Other,Web,General question,Medium,I need some general assistance related to our account.,1,2009-01-01T15:42:29.000+0000,,0051g000004BvFfAAK,2008-12-15T15:42:29.000+0000,0051g000004BvFfAAK,2009-01-01T15:42:29.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:46.000+0000,(555) 865-3712,(555) 598-7503,tiara.packen@example.com,,,,000814589849,000794211851,000203075962,000-18-6350
5001g000009TXmIAAW,,00016122,0031g00000iE9YCAA0,0011g00000nAbvWAAS,,,,,,,Cancellation,Closed,Cancellation,Email,Cancel my contract,Low,I need to cancel our account.,1,2010-05-07T01:22:22.000+0000,,0051g000004BvFfAAK,2010-04-12T01:22:22.000+0000,0051g000004BvFfAAK,2010-05-07T01:22:22.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:46.000+0000,(555) 865-3712,(555) 598-7503,tiara.packen@example.com,,,,000814589849,000794211851,000203075962,000-18-6350
5001g000009TXmJAAW,,00016123,0031g00000iE9YCAA0,0011g00000nAbvWAAS,,,,,,,Cancellation,Closed,Cancellation,Phone,Contract cancellation,Medium,I need to cancel our account.,1,2020-01-12T22:11:38.000+0000,,0051g000004BvFfAAK,2019-12-29T22:11:38.000+0000,0051g000004BvFfAAK,2020-01-12T22:11:38.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:46.000+0000,(555) 865-3712,(555) 598-7503,tiara.packen@example.com,,,,000814589849,000794211851,000203075962,000-18-6350
5001g000009TXmKAAW,,00016124,0031g00000iE9YDAA0,0011g00000nAbvWAAS,,,,,,,Other,Closed,Other,Phone,Please contact me,High,I need some general assistance related to our account.,1,2002-03-07T19:37:16.000+0000,,0051g000004BvFfAAK,2002-02-25T19:37:16.000+0000,0051g000004BvFfAAK,2002-03-07T19:37:16.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:46.000+0000,(555) 213-4486,(555) 112-8421,ardith.gandrud@example.com,,,,000395930036,000702280325,000384772097,000-69-8923
5001g000009TXmLAAW,,00016125,0031g00000iE9YDAA0,0011g00000nAbvWAAS,,,,,,,Claim,Closed,Claim,Phone,Status of claim,Medium,I have claims question related to my account.,1,2007-03-18T16:42:59.000+0000,,0051g000004BvFfAAK,2007-03-01T16:42:59.000+0000,0051g000004BvFfAAK,2007-03-18T16:42:59.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:46.000+0000,(555) 213-4486,(555) 112-8421,ardith.gandrud@example.com,,,,000395930036,000702280325,000384772097,000-69-8923
5001g000009TXmMAAW,,00016126,0031g00000iE9YEAA0,0011g00000nAbvWAAS,,,,,,,Claim,Closed,Claim,Web,Status of claim,Medium,I have claims question related to my account.,1,2015-08-14T02:39:20.000+0000,,0051g000004BvFfAAK,2015-07-20T02:39:20.000+0000,0051g000004BvFfAAK,2015-08-14T02:39:20.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:46.000+0000,(555) 321-4955,(555) 345-6444,eleanor.minucci@example.com,,,,000978994241,000156458654,000742873080,000-25-7521
5001g000009TX6PAAW,,00013525,0031g00000iE9K5AAK,0011g00000nAbsOAAS,,,,,,,Billing,Closed,Billing,Email,Questions about my policy,Medium,I have a billing question related to my account.,1,2014-02-06T20:02:22.000+0000,,0051g000004BvFfAAK,2014-01-15T20:02:22.000+0000,0051g000004BvFfAAK,2014-02-06T20:02:22.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 123-9017,(555) 297-8011,lavonna.yoon@example.com,,,,000592762336,000390749230,000598189816,000-47-4697
5001g000009TX6QAAW,,00013526,0031g00000iE9K6AAK,0011g00000nAbsOAAS,,,,,,,Cancellation,Closed,Cancellation,Email,Cancel my subscription,Medium,I need to cancel our account.,1,2015-03-18T22:14:25.000+0000,,0051g000004BvFfAAK,2015-02-24T22:14:25.000+0000,0051g000004BvFfAAK,2015-03-18T22:14:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 851-1911,(555) 560-8708,whitley.wallner@example.com,,,,000493393418,000651330202,000218148924,000-39-9619
5001g000009TX6RAAW,,00013527,0031g00000iE9K6AAK,0011g00000nAbsOAAS,,,,,,,Other,Closed,Other,Phone,Can't find information,Low,I need some general assistance related to our account.,1,2005-05-29T23:11:53.000+0000,,0051g000004BvFfAAK,2005-05-20T23:11:53.000+0000,0051g000004BvFfAAK,2005-05-29T23:11:53.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 851-1911,(555) 560-8708,whitley.wallner@example.com,,,,000493393418,000651330202,000218148924,000-39-9619
5001g000009TX6SAAW,,00013528,0031g00000iE9K7AAK,0011g00000nAbsPAAS,,,,,,,Enrollment,Closed,Enrollment,Phone,Enrollment dates,Low,I have an enrollment question related to my account.,1,2014-06-23T00:03:08.000+0000,,0051g000004BvFfAAK,2014-05-27T00:03:08.000+0000,0051g000004BvFfAAK,2014-06-23T00:03:08.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 704-4889,(555) 377-6891,zenaida.pettibone@example.com,,,,000638025655,000462067706,000487393343,000-83-9724
5001g000009TX6TAAW,,00013529,0031g00000iE9K7AAK,0011g00000nAbsPAAS,,,,,,,Claim,Closed,Claim,Phone,Status of claim,Low,I have claims question related to my account.,1,2012-10-21T20:39:41.000+0000,,0051g000004BvFfAAK,2012-10-16T20:39:41.000+0000,0051g000004BvFfAAK,2012-10-21T20:39:41.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 704-4889,(555) 377-6891,zenaida.pettibone@example.com,,,,000638025655,000462067706,000487393343,000-83-9724
5001g000009TX6UAAW,,00013530,0031g00000iE9K8AAK,0011g00000nAbsPAAS,,,,,,,Cancellation,Closed,Cancellation,Web,Please cancel my subscription,Medium,I need to cancel our account.,1,2013-09-12T17:09:13.000+0000,,0051g000004BvFfAAK,2013-08-16T17:09:13.000+0000,0051g000004BvFfAAK,2013-09-12T17:09:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 616-7009,(555) 408-4275,buddy.massingill@example.com,,,,000207471854,000453200715,000120061763,000-45-9865
5001g000009TX6VAAW,,00013531,0031g00000iE9K8AAK,0011g00000nAbsPAAS,,,,,,,Cancellation,Closed,Cancellation,Phone,Cancel my subscription,High,I need to cancel our account.,1,2003-10-28T16:02:36.000+0000,,0051g000004BvFfAAK,2003-10-26T16:02:36.000+0000,0051g000004BvFfAAK,2003-10-28T16:02:36.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 616-7009,(555) 408-4275,buddy.massingill@example.com,,,,000207471854,000453200715,000120061763,000-45-9865
5001g000009TX6WAAW,,00013532,0031g00000iE9K9AAK,0011g00000nAbsPAAS,,,,,,,Cancellation,Closed,Cancellation,Email,Cancel my service,Low,I need to cancel our account.,1,2020-05-07T19:23:37.000+0000,,0051g000004BvFfAAK,2020-05-07T19:23:37.000+0000,0051g000004BvFfAAK,2020-05-07T19:23:37.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 244-9819,(555) 580-6394,isa.pabst@example.com,,,,000418533701,000177771539,000415274366,000-55-4916
5001g000009TX6XAAW,,00013533,0031g00000iE9K9AAK,0011g00000nAbsPAAS,,,,,,,Billing,Closed,Billing,Phone,My bill,High,I have a billing question related to my account.,1,2015-03-23T02:43:10.000+0000,,0051g000004BvFfAAK,2015-03-17T02:43:10.000+0000,0051g000004BvFfAAK,2015-03-23T02:43:10.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 244-9819,(555) 580-6394,isa.pabst@example.com,,,,000418533701,000177771539,000415274366,000-55-4916
5001g000009TX6YAAW,,00013534,0031g00000iE9K9AAK,0011g00000nAbsPAAS,,,,,,,Enrollment,Closed,Enrollment,Phone,Status of enrollment,Medium,I have an enrollment question related to my account.,1,2012-02-04T01:09:07.000+0000,,0051g000004BvFfAAK,2012-01-11T01:09:07.000+0000,0051g000004BvFfAAK,2012-02-04T01:09:07.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 244-9819,(555) 580-6394,isa.pabst@example.com,,,,000418533701,000177771539,000415274366,000-55-4916
5001g000009TX6ZAAW,,00013535,0031g00000iE9KAAA0,0011g00000nAbsPAAS,,,,,,,Enrollment,Closed,Enrollment,Phone,Need to enroll,Medium,I have an enrollment question related to my account.,1,2016-12-31T20:21:36.000+0000,,0051g000004BvFfAAK,2016-12-28T20:21:36.000+0000,0051g000004BvFfAAK,2016-12-31T20:21:36.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 470-1797,(555) 361-8659,beatriz.kobie@example.com,,,,000944260165,000282606352,000138222251,000-59-6891
5001g000009TX6aAAG,,00013536,0031g00000iE9KAAA0,0011g00000nAbsPAAS,,,,,,,Cancellation,Closed,Cancellation,Phone,Cancel my service,Medium,I need to cancel our account.,1,2017-07-30T18:05:13.000+0000,,0051g000004BvFfAAK,2017-07-12T18:05:13.000+0000,0051g000004BvFfAAK,2017-07-30T18:05:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 470-1797,(555) 361-8659,beatriz.kobie@example.com,,,,000944260165,000282606352,000138222251,000-59-6891
5001g000009TX6bAAG,,00013537,0031g00000iE9KAAA0,0011g00000nAbsPAAS,,,,,,,Cancellation,Closed,Cancellation,Email,Need to cancel my subscription,Medium,I need to cancel our account.,1,2018-07-17T22:20:35.000+0000,,0051g000004BvFfAAK,2018-06-30T22:20:35.000+0000,0051g000004BvFfAAK,2018-07-17T22:20:35.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 470-1797,(555) 361-8659,beatriz.kobie@example.com,,,,000944260165,000282606352,000138222251,000-59-6891
5001g000009TX6cAAG,,00013538,0031g00000iE9KBAA0,0011g00000nAbsPAAS,,,,,,,Cancellation,Closed,Cancellation,Phone,Need to cancel my subscription,Medium,I need to cancel our account.,1,2019-11-14T22:50:24.000+0000,,0051g000004BvFfAAK,2019-11-01T22:50:24.000+0000,0051g000004BvFfAAK,2019-11-14T22:50:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 833-4120,(555) 937-7105,catalina.wallner@example.com,,,,000585977479,000274427619,000728228460,000-28-5997
5001g000009TX6dAAG,,00013539,0031g00000iE9KBAA0,0011g00000nAbsPAAS,,,,,,,Claim,Closed,Claim,Web,Need copy of my claim,Low,I have claims question related to my account.,1,2008-04-19T23:36:32.000+0000,,0051g000004BvFfAAK,2008-03-23T23:36:32.000+0000,0051g000004BvFfAAK,2008-04-19T23:36:32.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 833-4120,(555) 937-7105,catalina.wallner@example.com,,,,000585977479,000274427619,000728228460,000-28-5997
5001g000009TX6eAAG,,00013540,0031g00000iE9KBAA0,0011g00000nAbsPAAS,,,,,,,Enrollment,Closed,Enrollment,Phone,Status of enrollment,Low,I have an enrollment question related to my account.,1,2014-05-18T16:09:34.000+0000,,0051g000004BvFfAAK,2014-05-11T16:09:34.000+0000,0051g000004BvFfAAK,2014-05-18T16:09:34.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 833-4120,(555) 937-7105,catalina.wallner@example.com,,,,000585977479,000274427619,000728228460,000-28-5997
5001g000009TX6fAAG,,00013541,0031g00000iE9KBAA0,0011g00000nAbsPAAS,,,,,,,Other,New,Other,Phone,Transfer service,Medium,I need some general assistance related to our account.,,,,0051g000004BvFfAAK,2020-03-31T20:19:12.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 833-4120,(555) 937-7105,catalina.wallner@example.com,,,,000585977479,000274427619,000728228460,000-28-5997
5001g000009TX6gAAG,,00013542,0031g00000iE9KBAA0,0011g00000nAbsPAAS,,,,,,,Cancellation,Closed,Cancellation,Email,Cancel my contract,Medium,I need to cancel our account.,1,2018-09-30T16:10:08.000+0000,,0051g000004BvFfAAK,2018-09-09T16:10:08.000+0000,0051g000004BvFfAAK,2018-09-30T16:10:08.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 833-4120,(555) 937-7105,catalina.wallner@example.com,,,,000585977479,000274427619,000728228460,000-28-5997
5001g000009TX6hAAG,,00013543,0031g00000iE9KCAA0,0011g00000nAbsQAAS,,,,,,,Claim,Closed,Claim,Phone,Status of claim,Medium,I have claims question related to my account.,1,2019-01-24T19:16:06.000+0000,,0051g000004BvFfAAK,2019-01-03T19:16:06.000+0000,0051g000004BvFfAAK,2019-01-24T19:16:06.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 493-4502,(555) 639-3273,darren.cammarata@example.com,,,,000813285939,000890974966,000249648158,000-92-4933
5001g000009TX6iAAG,,00013544,0031g00000iE9KCAA0,0011g00000nAbsQAAS,,,,,,,Billing,Closed,Billing,Web,My service,Low,I have a billing question related to my account.,1,2013-04-02T22:19:30.000+0000,,0051g000004BvFfAAK,2013-03-11T22:19:30.000+0000,0051g000004BvFfAAK,2013-04-02T22:19:30.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:02.000+0000,(555) 493-4502,(555) 639-3273,darren.cammarata@example.com,,,,000813285939,000890974966,000249648158,000-92-4933
5001g000009TXBRAA4,,00013837,0031g00000iE9LmAAK,0011g00000nAbslAAC,,,,,,,Billing,Closed,Billing,Web,Need help with my bill,Low,I have a billing question related to my account.,1,2005-07-24T17:49:24.000+0000,,0051g000004BvFfAAK,2005-07-14T17:49:24.000+0000,0051g000004BvFfAAK,2005-07-24T17:49:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 527-4519,(555) 506-8304,verda.fitting@example.com,,,,000608581862,000327212234,000360708851,000-90-7240
5001g000009TXBSAA4,,00013838,0031g00000iE9LnAAK,0011g00000nAbslAAC,,,,,,,Billing,Closed,Billing,Phone,Questions about my contract,Medium,I have a billing question related to my account.,1,2015-06-07T02:34:52.000+0000,,0051g000004BvFfAAK,2015-05-12T02:34:52.000+0000,0051g000004BvFfAAK,2015-06-07T02:34:52.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 858-6000,(555) 145-8923,christena.auton@example.com,,,,000352995446,000528562602,000973808726,000-34-6555
5001g000009TXBTAA4,,00013839,0031g00000iE9LoAAK,0011g00000nAbsmAAC,,,,,,,Other,Closed,Other,Phone,Need assistance,Medium,I need some general assistance related to our account.,1,2020-03-15T17:36:08.000+0000,,0051g000004BvFfAAK,2020-02-24T17:36:08.000+0000,0051g000004BvFfAAK,2020-03-15T17:36:08.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 953-2938,(555) 958-6562,nida.mestre@example.com,,,,000133907012,000270099317,000168022361,000-35-5645
5001g000009TXBUAA4,,00013840,0031g00000iE9LoAAK,0011g00000nAbsmAAC,,,,,,,Cancellation,Closed,Cancellation,Phone,Please cancel my contract,Low,I need to cancel our account.,1,2020-02-20T21:02:21.000+0000,,0051g000004BvFfAAK,2020-02-11T21:02:21.000+0000,0051g000004BvFfAAK,2020-02-20T21:02:21.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 953-2938,(555) 958-6562,nida.mestre@example.com,,,,000133907012,000270099317,000168022361,000-35-5645
5001g000009TXBVAA4,,00013841,0031g00000iE9LoAAK,0011g00000nAbsmAAC,,,,,,,Cancellation,Closed,Cancellation,Phone,Cancel my subscription,Medium,I need to cancel our account.,1,2008-01-31T16:22:12.000+0000,,0051g000004BvFfAAK,2008-01-23T16:22:12.000+0000,0051g000004BvFfAAK,2008-01-31T16:22:12.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 953-2938,(555) 958-6562,nida.mestre@example.com,,,,000133907012,000270099317,000168022361,000-35-5645
5001g000009TXBWAA4,,00013842,0031g00000iE9LoAAK,0011g00000nAbsmAAC,,,,,,,Billing,Closed,Billing,Email,My invoice,Medium,I have a billing question related to my account.,1,2017-01-01T17:43:28.000+0000,,0051g000004BvFfAAK,2016-12-15T17:43:28.000+0000,0051g000004BvFfAAK,2017-01-01T17:43:28.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 953-2938,(555) 958-6562,nida.mestre@example.com,,,,000133907012,000270099317,000168022361,000-35-5645
5001g000009TXBXAA4,,00013843,0031g00000iE9LoAAK,0011g00000nAbsmAAC,,,,,,,Enrollment,Closed,Enrollment,Phone,Question about enrollment process,Medium,I have an enrollment question related to my account.,1,2016-02-03T00:35:47.000+0000,,0051g000004BvFfAAK,2016-01-05T00:35:47.000+0000,0051g000004BvFfAAK,2016-02-03T00:35:47.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 953-2938,(555) 958-6562,nida.mestre@example.com,,,,000133907012,000270099317,000168022361,000-35-5645
5001g000009TXBYAA4,,00013844,0031g00000iE9LpAAK,0011g00000nAbsmAAC,,,,,,,Other,Closed,Other,Email,General question,Medium,I need some general assistance related to our account.,1,2004-06-08T19:03:08.000+0000,,0051g000004BvFfAAK,2004-05-27T19:03:08.000+0000,0051g000004BvFfAAK,2004-06-08T19:03:08.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 331-7091,(555) 167-3446,jennifer.pruess@example.com,,,,000495845687,000915086976,000792659454,000-78-1526
5001g000009TXBZAA4,,00013845,0031g00000iE9LpAAK,0011g00000nAbsmAAC,,,,,,,Billing,Closed,Billing,Phone,Invoice question,High,I have a billing question related to my account.,1,2017-02-07T22:01:51.000+0000,,0051g000004BvFfAAK,2017-01-11T22:01:51.000+0000,0051g000004BvFfAAK,2017-02-07T22:01:51.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 331-7091,(555) 167-3446,jennifer.pruess@example.com,,,,000495845687,000915086976,000792659454,000-78-1526
5001g000009TXBaAAO,,00013846,0031g00000iE9LpAAK,0011g00000nAbsmAAC,,,,,,,Cancellation,Closed,Cancellation,Web,Cancel my order,Medium,I need to cancel our account.,1,2016-04-06T23:02:14.000+0000,,0051g000004BvFfAAK,2016-04-05T23:02:14.000+0000,0051g000004BvFfAAK,2016-04-06T23:02:14.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 331-7091,(555) 167-3446,jennifer.pruess@example.com,,,,000495845687,000915086976,000792659454,000-78-1526
5001g000009TXBbAAO,,00013847,0031g00000iE9LqAAK,0011g00000nAbsmAAC,,,,,,,Claim,Closed,Claim,Phone,Question about my claim,Medium,I have claims question related to my account.,1,2019-09-18T17:00:48.000+0000,,0051g000004BvFfAAK,2019-09-03T17:00:48.000+0000,0051g000004BvFfAAK,2019-09-18T17:00:48.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 936-8486,(555) 337-3642,fredrick.charnoski@example.com,,,,000506586580,000249558871,000814518130,000-36-8119
5001g000009TXBcAAO,,00013848,0031g00000iE9LrAAK,0011g00000nAbsmAAC,,,,,,,Cancellation,Closed,Cancellation,Web,Cancel my contract,Low,I need to cancel our account.,1,2017-04-25T00:39:11.000+0000,,0051g000004BvFfAAK,2017-03-28T00:39:11.000+0000,0051g000004BvFfAAK,2017-04-25T00:39:11.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 722-5884,(555) 893-5910,grant.nasaire@example.com,,,,000662868331,000582406304,000169792749,000-16-5387
5001g000009TXBdAAO,,00013849,0031g00000iE9LrAAK,0011g00000nAbsmAAC,,,,,,,Claim,Closed,Claim,Email,Status of claim,High,I have claims question related to my account.,1,2001-11-08T21:51:25.000+0000,,0051g000004BvFfAAK,2001-10-25T21:51:25.000+0000,0051g000004BvFfAAK,2001-11-08T21:51:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 722-5884,(555) 893-5910,grant.nasaire@example.com,,,,000662868331,000582406304,000169792749,000-16-5387
5001g000009TXBeAAO,,00013850,0031g00000iE9LsAAK,0011g00000nAbsnAAC,,,,,,,Billing,Closed,Billing,Phone,Bill question,Medium,I have a billing question related to my account.,1,2019-04-23T03:50:39.000+0000,,0051g000004BvFfAAK,2019-04-13T03:50:39.000+0000,0051g000004BvFfAAK,2019-04-23T03:50:39.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 929-5380,(555) 977-9540,maile.ubence@example.com,,,,000584255108,000149981212,000666103931,000-69-4084
5001g000009TXBfAAO,,00013851,0031g00000iE9LtAAK,0011g00000nAbsnAAC,,,,,,,Enrollment,Closed,Enrollment,Email,Enrollment question,High,I have an enrollment question related to my account.,1,2010-06-23T22:44:36.000+0000,,0051g000004BvFfAAK,2010-05-30T22:44:36.000+0000,0051g000004BvFfAAK,2010-06-23T22:44:36.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 649-7521,(555) 976-9050,kayleen.wetz@example.com,,,,000309205139,000974789664,000384407851,000-43-8713
5001g000009TXBgAAO,,00013852,0031g00000iE9LtAAK,0011g00000nAbsnAAC,,,,,,,Other,Closed,Other,Email,General question,Medium,I need some general assistance related to our account.,1,2012-07-15T16:44:10.000+0000,,0051g000004BvFfAAK,2012-06-27T16:44:10.000+0000,0051g000004BvFfAAK,2012-07-15T16:44:10.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 649-7521,(555) 976-9050,kayleen.wetz@example.com,,,,000309205139,000974789664,000384407851,000-43-8713
5001g000009TXBhAAO,,00013853,0031g00000iE9LtAAK,0011g00000nAbsnAAC,,,,,,,Cancellation,Closed,Cancellation,Email,Service cancellation,Medium,I need to cancel our account.,1,2013-08-29T20:48:44.000+0000,,0051g000004BvFfAAK,2013-08-19T20:48:44.000+0000,0051g000004BvFfAAK,2013-08-29T20:48:44.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 649-7521,(555) 976-9050,kayleen.wetz@example.com,,,,000309205139,000974789664,000384407851,000-43-8713
5001g000009TXBiAAO,,00013854,0031g00000iE9LuAAK,0011g00000nAbsnAAC,,,,,,,Billing,Closed,Billing,Web,Order question,High,I have a billing question related to my account.,1,2007-08-23T17:30:06.000+0000,,0051g000004BvFfAAK,2007-08-14T17:30:06.000+0000,0051g000004BvFfAAK,2007-08-23T17:30:06.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 300-4196,(555) 794-1157,son.borer@example.com,,,,000353296632,000221808659,000834661748,000-76-5149
5001g000009TXBjAAO,,00013855,0031g00000iE9LuAAK,0011g00000nAbsnAAC,,,,,,,Enrollment,Closed,Enrollment,Email,Enrollment question,Low,I have an enrollment question related to my account.,1,2010-08-11T16:04:39.000+0000,,0051g000004BvFfAAK,2010-07-25T16:04:39.000+0000,0051g000004BvFfAAK,2010-08-11T16:04:39.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 300-4196,(555) 794-1157,son.borer@example.com,,,,000353296632,000221808659,000834661748,000-76-5149
5001g000009TXBkAAO,,00013856,0031g00000iE9LvAAK,0011g00000nAbsnAAC,,,,,,,Enrollment,Closed,Enrollment,Email,Question about enrollment process,Medium,I have an enrollment question related to my account.,1,2013-07-11T01:33:13.000+0000,,0051g000004BvFfAAK,2013-07-05T01:33:13.000+0000,0051g000004BvFfAAK,2013-07-11T01:33:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 252-4289,(555) 623-6040,ezequiel.wulffraat@example.com,,,,000538068715,000778704633,000479679403,000-70-3877
